Employee_ID,Name,Age,Salary,City,Department,Experience_Years,Performance_Score,Bonus,Work_Hours
4913.0,Priya,41.0,32538.0,Chennai,,20.0,9.0,42415.0,11.0
2419.0,Aman,47.0,147298.0,Mumbai,IT,19.0,2.0,,8.0
3167.0,,56.0,60422.0,Kolkata,Sales,6.0,2.0,43235.0,11.0
,Rahul,50.0,49879.0,Pune,IT,13.0,5.0,27470.0,10.0
3167.0,Pooja,38.0,25179.0,,IT,20.0,8.0,26222.0,8.0
,Pooja,32.0,128932.0,Kolkata,Sales,8.0,6.0,44268.0,4.0
7536.0,Sneha,49.0,55561.0,Bangalore,Sales,17.0,6.0,40177.0,
2166.0,Pooja,54.0,61844.0,Mumbai,IT,12.0,3.0,19391.0,10.0
4575.0,Aman,48.0,68016.0,,HR,2.0,5.0,25980.0,7.0
,Rahul,18.0,56025.0,Kolkata,,3.0,8.0,21227.0,10.0
2870.0,Aman,50.0,29812.0,Chennai,HR,0.0,3.0,39603.0,8.0
,Sneha,51.0,97444.0,Delhi,Marketing,14.0,5.0,41410.0,6.0
1159.0,Pooja,28.0,117534.0,Kolkata,HR,2.0,3.0,9452.0,6.0
,Akash,57.0,90672.0,Kolkata,Finance,9.0,2.0,27224.0,8.0
,Pooja,53.0,55531.0,Bangalore,IT,23.0,2.0,12898.0,
2055.0,Aman,51.0,84078.0,Bangalore,Finance,,2.0,36047.0,6.0
,Pooja,26.0,39544.0,Bangalore,HR,5.0,6.0,,4.0
4596.0,Aman,48.0,101059.0,,HR,22.0,2.0,6164.0,
8607.0,Rahul,46.0,,Bangalore,Sales,7.0,7.0,17139.0,10.0
2362.0,Karan,30.0,114295.0,Delhi,Finance,,2.0,7843.0,
1925.0,Priya,27.0,135504.0,Bangalore,HR,5.0,4.0,17343.0,
,Rahul,26.0,72177.0,Kolkata,IT,,5.0,9817.0,5.0
,Rohan,20.0,83762.0,Kolkata,HR,18.0,6.0,44041.0,8.0
4980.0,Rahul,35.0,86718.0,Bangalore,Sales,17.0,,21414.0,5.0
8260.0,,44.0,22210.0,Kolkata,Marketing,24.0,2.0,39669.0,9.0
2419.0,,49.0,140228.0,Chennai,Finance,13.0,1.0,,4.0
1059.0,Sneha,25.0,71725.0,Chennai,HR,3.0,1.0,12503.0,4.0
3524.0,Priya,30.0,61919.0,Pune,IT,3.0,8.0,,9.0
4797.0,Pooja,35.0,96114.0,Chennai,IT,9.0,2.0,45752.0,
2578.0,Rohan,43.0,116237.0,Bangalore,Marketing,23.0,7.0,23350.0,6.0
8201.0,Sneha,33.0,69650.0,Bangalore,Marketing,10.0,1.0,28019.0,10.0
1707.0,Karan,38.0,21408.0,Pune,IT,17.0,7.0,12170.0,9.0
9165.0,Karan,42.0,82871.0,Pune,HR,15.0,5.0,30690.0,4.0
,Priya,21.0,73412.0,Mumbai,HR,5.0,8.0,37376.0,11.0
2780.0,Karan,50.0,,Chennai,Marketing,0.0,2.0,,5.0
3413.0,Rohan,47.0,133872.0,Delhi,IT,23.0,2.0,26251.0,8.0
8750.0,,48.0,131416.0,Delhi,Finance,10.0,2.0,,
3161.0,Rahul,50.0,90736.0,Mumbai,HR,16.0,8.0,37259.0,11.0
9800.0,Priya,23.0,48146.0,Kolkata,Sales,,1.0,26058.0,
1308.0,Sneha,32.0,114316.0,Delhi,HR,7.0,9.0,33882.0,
6439.0,Sneha,32.0,138955.0,Mumbai,HR,13.0,7.0,23685.0,5.0
5307.0,Pooja,56.0,29015.0,Pune,Marketing,,7.0,27636.0,8.0
,Pooja,48.0,54127.0,Bangalore,,13.0,4.0,22826.0,7.0
1184.0,Priya,26.0,140832.0,Pune,Sales,16.0,7.0,37261.0,11.0
6324.0,Sneha,49.0,73110.0,Delhi,Marketing,8.0,4.0,41016.0,7.0
6483.0,,55.0,131748.0,Chennai,HR,7.0,3.0,,9.0
,Karan,59.0,55309.0,Kolkata,IT,7.0,7.0,30666.0,10.0
9430.0,Akash,38.0,117964.0,Delhi,Finance,7.0,3.0,36742.0,10.0
,Akash,29.0,47522.0,Chennai,IT,22.0,1.0,41681.0,4.0
6924.0,Aman,52.0,143578.0,Delhi,Sales,0.0,7.0,,7.0
,Pooja,32.0,149975.0,Delhi,Finance,19.0,9.0,18151.0,11.0
4907.0,Karan,45.0,124475.0,Mumbai,,,3.0,,7.0
1276.0,Pooja,49.0,95990.0,Kolkata,Finance,5.0,3.0,8273.0,
,Akash,43.0,95201.0,Delhi,Marketing,9.0,2.0,34172.0,
9797.0,Priya,27.0,33084.0,Kolkata,HR,7.0,4.0,23252.0,7.0
5573.0,Aman,58.0,92571.0,,Marketing,16.0,4.0,,
,Rahul,40.0,123691.0,Chennai,Marketing,5.0,,,10.0
5053.0,Karan,18.0,102824.0,Pune,Marketing,0.0,4.0,44671.0,8.0
7812.0,Aman,33.0,80581.0,,Finance,17.0,7.0,18075.0,4.0
7073.0,Sneha,38.0,107135.0,Pune,,3.0,4.0,33876.0,8.0
1141.0,Rohan,34.0,135785.0,Pune,HR,23.0,8.0,49445.0,7.0
2717.0,Pooja,37.0,145311.0,Kolkata,HR,7.0,3.0,32216.0,4.0
8313.0,Karan,43.0,61521.0,,Marketing,6.0,6.0,,5.0
6714.0,Pooja,34.0,,Chennai,Sales,20.0,1.0,,9.0
1399.0,Aman,42.0,114828.0,Kolkata,Finance,20.0,3.0,36774.0,4.0
5763.0,Akash,42.0,66417.0,,Marketing,24.0,2.0,5770.0,5.0
7255.0,Karan,21.0,77485.0,Pune,Marketing,10.0,2.0,47724.0,9.0
1238.0,Karan,45.0,21168.0,Delhi,HR,,5.0,14479.0,6.0
4215.0,Rahul,18.0,129787.0,Pune,Finance,,2.0,23020.0,
8541.0,Pooja,31.0,,Kolkata,,23.0,1.0,38819.0,8.0
4647.0,Rohan,39.0,141683.0,Pune,HR,18.0,1.0,28693.0,6.0
6408.0,,31.0,107803.0,Delhi,IT,15.0,1.0,48408.0,8.0
7340.0,Rahul,32.0,39540.0,Chennai,HR,14.0,4.0,7270.0,4.0
3429.0,Akash,22.0,105821.0,Pune,Sales,24.0,4.0,27583.0,4.0
4652.0,Karan,32.0,78088.0,Kolkata,HR,21.0,3.0,46877.0,4.0
7307.0,Rahul,51.0,126248.0,Pune,Sales,18.0,2.0,17193.0,6.0
6140.0,Rahul,46.0,,???,Unknown123,11.0,1.0,36377.0,
,,39.0,69249.0,Delhi,Marketing,18.0,8.0,22799.0,8.0
2535.0,Rohan,33.0,141094.0,Bangalore,Sales,15.0,,20445.0,6.0
,Priya,24.0,77285.0,Kolkata,IT,5.0,3.0,8218.0,4.0
7254.0,Akash,18.0,50852.0,Bangalore,Finance,7.0,2.0,43785.0,8.0
1948.0,Rohan,24.0,103533.0,Mumbai,,8.0,5.0,17960.0,11.0
4941.0,Rohan,59.0,107934.0,Mumbai,IT,14.0,4.0,8396.0,11.0
7603.0,Rohan,39.0,26940.0,Bangalore,Marketing,20.0,9.0,10705.0,4.0
9625.0,Priya,25.0,87203.0,Chennai,HR,17.0,9.0,39144.0,6.0
2403.0,Priya,55.0,135595.0,Pune,Finance,10.0,3.0,18259.0,7.0
8819.0,Karan,18.0,104590.0,???,Unknown123,20.0,4.0,42954.0,8.0
,Aman,40.0,121493.0,Chennai,,7.0,9.0,10101.0,8.0
3935.0,Aman,49.0,81065.0,Pune,Marketing,24.0,9.0,31450.0,11.0
5878.0,Pooja,42.0,,Kolkata,Finance,18.0,6.0,45897.0,8.0
8506.0,Akash,25.0,,Chennai,IT,14.0,5.0,26270.0,11.0
,Sneha,41.0,69536.0,Bangalore,Finance,16.0,3.0,8069.0,10.0
6060.0,Akash,53.0,46095.0,,HR,5.0,2.0,,7.0
4333.0,Priya,22.0,107855.0,Chennai,Marketing,17.0,2.0,,9.0
2602.0,Priya,54.0,117701.0,Chennai,Marketing,,2.0,6701.0,7.0
9420.0,Priya,,85096.0,Bangalore,Marketing,23.0,1.0,10930.0,9.0
3196.0,Pooja,59.0,55988.0,Pune,,11.0,8.0,,11.0
1110.0,Karan,58.0,139704.0,Mumbai,HR,11.0,7.0,31565.0,7.0
7023.0,Rohan,25.0,110983.0,Pune,IT,24.0,8.0,,8.0
5159.0,Priya,19.0,107180.0,Kolkata,Sales,19.0,9.0,11915.0,
4867.0,Rohan,49.0,93655.0,Delhi,HR,18.0,7.0,24327.0,8.0
8641.0,Rohan,40.0,32373.0,Kolkata,HR,3.0,5.0,23261.0,11.0
,Akash,49.0,106634.0,Kolkata,HR,20.0,6.0,47314.0,5.0
9204.0,Karan,20.0,30903.0,Mumbai,Marketing,0.0,,42246.0,8.0
8077.0,Rahul,35.0,91971.0,Kolkata,HR,11.0,4.0,10522.0,4.0
4261.0,Aman,59.0,43473.0,Mumbai,Sales,19.0,8.0,,8.0
1662.0,Aman,52.0,133638.0,Mumbai,Finance,18.0,,,9.0
9885.0,Karan,45.0,123514.0,Delhi,HR,24.0,4.0,10162.0,5.0
4390.0,Akash,37.0,90435.0,Delhi,HR,6.0,7.0,10665.0,7.0
4018.0,Pooja,39.0,,Delhi,Marketing,18.0,8.0,45251.0,7.0
2902.0,Akash,18.0,55338.0,Kolkata,IT,11.0,2.0,12935.0,10.0
5171.0,Priya,59.0,25276.0,Mumbai,Sales,,3.0,,6.0
1328.0,Priya,,84777.0,???,Unknown123,17.0,6.0,21617.0,9.0
7295.0,Priya,25.0,100293.0,Bangalore,Sales,14.0,3.0,49013.0,6.0
4846.0,Rohan,37.0,,Pune,Finance,24.0,7.0,37997.0,6.0
1224.0,Rohan,34.0,76912.0,Delhi,Marketing,3.0,9.0,19063.0,8.0
3520.0,Priya,32.0,126348.0,Delhi,HR,12.0,5.0,15115.0,9.0
9064.0,Karan,39.0,24259.0,Mumbai,Finance,4.0,9.0,49570.0,4.0
4714.0,Rohan,33.0,143723.0,Bangalore,HR,23.0,3.0,10850.0,9.0
3407.0,Akash,50.0,63795.0,Pune,IT,14.0,3.0,,10.0
7683.0,Priya,41.0,84033.0,Kolkata,Marketing,2.0,4.0,11252.0,8.0
1810.0,Aman,37.0,66907.0,Bangalore,IT,10.0,7.0,,6.0
7752.0,Aman,47.0,20503.0,Kolkata,Sales,24.0,2.0,11930.0,7.0
4117.0,Pooja,50.0,132547.0,,Marketing,2.0,3.0,,4.0
5773.0,Sneha,42.0,41721.0,Delhi,Marketing,7.0,1.0,44454.0,7.0
,Rohan,53.0,69707.0,Chennai,Marketing,20.0,9.0,12527.0,8.0
3251.0,Pooja,25.0,24154.0,Chennai,,20.0,6.0,13470.0,4.0
,Aman,47.0,77902.0,Chennai,IT,9.0,2.0,11838.0,11.0
5606.0,,33.0,89011.0,Pune,Finance,0.0,3.0,14787.0,8.0
,Karan,57.0,133630.0,Chennai,Finance,17.0,9.0,19073.0,7.0
4052.0,Aman,32.0,78277.0,Mumbai,Sales,23.0,5.0,,4.0
9207.0,Akash,44.0,46890.0,Pune,HR,22.0,9.0,19975.0,5.0
,Rohan,27.0,101731.0,Chennai,,22.0,9.0,26307.0,4.0
5925.0,Aman,41.0,83440.0,Chennai,IT,9.0,7.0,32235.0,
3646.0,Rohan,48.0,77453.0,Delhi,IT,24.0,9.0,41651.0,4.0
3906.0,,55.0,93922.0,Kolkata,IT,,4.0,39417.0,4.0
2746.0,Aman,36.0,,Delhi,,18.0,6.0,9078.0,11.0
5309.0,Sneha,18.0,138433.0,Pune,Finance,11.0,6.0,30617.0,6.0
1448.0,Priya,19.0,96695.0,Pune,Marketing,3.0,3.0,14584.0,6.0
4012.0,Pooja,56.0,79759.0,Pune,Sales,7.0,7.0,12196.0,7.0
2568.0,Rahul,29.0,58222.0,Pune,IT,,1.0,21842.0,
4491.0,Karan,47.0,83973.0,Delhi,Sales,15.0,8.0,19051.0,7.0
8310.0,Aman,57.0,68252.0,Chennai,Finance,0.0,1.0,36731.0,8.0
7883.0,Pooja,30.0,94680.0,Bangalore,IT,1.0,7.0,30267.0,5.0
6984.0,Akash,42.0,144865.0,Pune,Finance,1.0,6.0,42338.0,9.0
8088.0,Sneha,50.0,114365.0,,IT,13.0,8.0,9902.0,6.0
5768.0,Sneha,42.0,100240.0,Mumbai,Finance,13.0,3.0,,8.0
2064.0,Pooja,35.0,46363.0,Kolkata,IT,,5.0,12372.0,6.0
4821.0,Rahul,25.0,38257.0,Pune,Marketing,22.0,2.0,28716.0,8.0
9759.0,Sneha,49.0,80084.0,Kolkata,IT,24.0,5.0,48982.0,9.0
2436.0,,29.0,56902.0,,IT,19.0,7.0,10598.0,8.0
7097.0,Rohan,36.0,123846.0,Pune,Marketing,24.0,9.0,9427.0,6.0
,Akash,38.0,120936.0,Kolkata,Finance,6.0,8.0,30437.0,10.0
8719.0,Aman,19.0,49108.0,Chennai,Marketing,14.0,,,
5800.0,Karan,28.0,,Mumbai,Sales,7.0,2.0,44219.0,11.0
7382.0,Karan,42.0,103255.0,Bangalore,Sales,10.0,,,6.0
5829.0,Akash,18.0,49975.0,Chennai,,0.0,3.0,,
7153.0,Priya,52.0,137295.0,Chennai,IT,5.0,9.0,37051.0,9.0
3794.0,Rahul,50.0,95316.0,Pune,HR,3.0,2.0,32438.0,4.0
8612.0,Rahul,58.0,72644.0,Chennai,Marketing,9.0,9.0,7737.0,8.0
2097.0,Priya,44.0,105233.0,Chennai,Sales,,3.0,49641.0,
2638.0,Rahul,38.0,109939.0,Chennai,Sales,20.0,6.0,40245.0,8.0
9455.0,Rahul,31.0,144971.0,Kolkata,Sales,,,15724.0,8.0
1160.0,Sneha,20.0,78276.0,Mumbai,Sales,2.0,4.0,48249.0,8.0
,Karan,58.0,123219.0,Mumbai,HR,18.0,3.0,10398.0,7.0
9502.0,Priya,46.0,40989.0,Chennai,HR,11.0,3.0,48078.0,10.0
9418.0,Rohan,34.0,64502.0,Bangalore,HR,4.0,2.0,12001.0,6.0
9464.0,Sneha,21.0,44026.0,Delhi,Finance,19.0,8.0,34091.0,7.0
8081.0,Rahul,39.0,33834.0,Mumbai,Marketing,21.0,7.0,,9.0
5412.0,Rohan,31.0,117333.0,Chennai,Marketing,,4.0,31141.0,8.0
4157.0,Pooja,31.0,,Delhi,IT,1.0,4.0,15912.0,5.0
3338.0,Akash,26.0,117884.0,,IT,22.0,4.0,6740.0,8.0
6588.0,Akash,19.0,45654.0,Kolkata,Finance,21.0,6.0,,
2601.0,Karan,54.0,126826.0,Pune,IT,11.0,4.0,16612.0,11.0
6888.0,Rahul,22.0,133834.0,,Sales,2.0,9.0,9929.0,4.0
4718.0,Akash,35.0,88810.0,Pune,Finance,6.0,5.0,23439.0,10.0
6546.0,Priya,49.0,97279.0,Chennai,Finance,,7.0,21674.0,8.0
2925.0,Rahul,58.0,103047.0,Delhi,Finance,8.0,4.0,43738.0,9.0
9758.0,Priya,26.0,48207.0,Kolkata,Sales,19.0,8.0,17535.0,5.0
3915.0,Karan,21.0,34767.0,Delhi,Marketing,24.0,6.0,,5.0
7898.0,Rohan,20.0,33105.0,Delhi,,19.0,2.0,18645.0,10.0
9443.0,Aman,54.0,128120.0,Pune,IT,,6.0,7053.0,4.0
,Pooja,38.0,124817.0,Mumbai,Sales,10.0,6.0,41167.0,7.0
4501.0,Aman,56.0,,Bangalore,IT,5.0,9.0,11003.0,
8274.0,Sneha,47.0,133432.0,Delhi,Finance,22.0,9.0,17272.0,6.0
2602.0,Karan,54.0,31323.0,???,Unknown123,10.0,,44179.0,9.0
,Rahul,41.0,37746.0,Kolkata,Finance,14.0,3.0,36972.0,8.0
1513.0,Karan,18.0,136498.0,Delhi,Finance,22.0,5.0,42011.0,4.0
9633.0,Priya,33.0,55179.0,Pune,,24.0,1.0,22924.0,11.0
9192.0,Aman,45.0,29432.0,Chennai,,6.0,3.0,,5.0
,Rahul,47.0,53094.0,Mumbai,Sales,16.0,3.0,20607.0,6.0
,Karan,36.0,82607.0,Chennai,Finance,,7.0,,5.0
6719.0,,40.0,40890.0,Pune,Finance,13.0,9.0,30167.0,5.0
9148.0,Karan,51.0,94272.0,,HR,3.0,4.0,10072.0,
3321.0,Aman,54.0,140937.0,Kolkata,Sales,2.0,3.0,,6.0
1855.0,Karan,40.0,108844.0,Bangalore,Marketing,0.0,2.0,8307.0,10.0
,Sneha,33.0,110318.0,Kolkata,IT,15.0,3.0,48739.0,5.0
6279.0,Aman,58.0,114865.0,Pune,HR,13.0,2.0,,9.0
8712.0,Akash,148.0,587499.0,Kolkata,HR,1.0,5.0,165971.0,8.0
5680.0,Karan,33.0,142290.0,Chennai,HR,4.0,7.0,8886.0,9.0
8072.0,,52.0,59238.0,Chennai,IT,1.0,4.0,11421.0,9.0
,Karan,44.0,75985.0,,IT,19.0,6.0,14398.0,5.0
1195.0,Rahul,20.0,45599.0,Kolkata,Marketing,,7.0,7547.0,7.0
5694.0,Sneha,92.0,1696056.0,Delhi,Finance,16.0,4.0,322815.0,8.0
5651.0,Sneha,44.0,116397.0,Chennai,HR,4.0,8.0,40810.0,
7991.0,Aman,19.0,105791.0,Chennai,HR,24.0,8.0,12725.0,8.0
,Sneha,30.0,123187.0,Delhi,Sales,22.0,1.0,22329.0,10.0
2057.0,Rahul,23.0,50293.0,Delhi,IT,5.0,5.0,26010.0,8.0
6207.0,Pooja,31.0,141119.0,Pune,IT,15.0,5.0,39260.0,4.0
3792.0,Akash,41.0,103751.0,,HR,9.0,7.0,20244.0,10.0
1420.0,Pooja,44.0,70924.0,,Sales,,6.0,27185.0,11.0
3814.0,Rahul,26.0,88263.0,Bangalore,Sales,0.0,6.0,22307.0,
3840.0,Karan,112.0,701518.0,,IT,5.0,5.0,291247.0,
2031.0,Akash,52.0,,Mumbai,Finance,17.0,6.0,15691.0,6.0
8639.0,Karan,54.0,24363.0,Delhi,Marketing,21.0,5.0,45238.0,8.0
,Aman,31.0,104003.0,Chennai,Finance,23.0,5.0,10861.0,9.0
5975.0,Sneha,43.0,45356.0,Mumbai,Finance,16.0,8.0,33185.0,6.0
5947.0,,25.0,104075.0,Bangalore,Marketing,18.0,5.0,28752.0,11.0
1509.0,,,110032.0,Kolkata,Sales,8.0,6.0,47495.0,10.0
2859.0,Pooja,25.0,20562.0,Pune,IT,20.0,8.0,13576.0,11.0
6061.0,Aman,53.0,71055.0,Kolkata,IT,18.0,1.0,,7.0
2858.0,Akash,47.0,80879.0,Kolkata,IT,16.0,4.0,28673.0,9.0
6607.0,,33.0,21561.0,Kolkata,HR,0.0,1.0,7112.0,7.0
3065.0,Akash,48.0,99606.0,Kolkata,,2.0,8.0,12918.0,11.0
3966.0,Akash,48.0,99339.0,Pune,IT,23.0,4.0,8591.0,6.0
7773.0,Karan,,73131.0,Mumbai,IT,13.0,5.0,26948.0,10.0
8892.0,Sneha,,105343.0,Chennai,Sales,21.0,3.0,23977.0,8.0
5442.0,Priya,31.0,79979.0,Delhi,Finance,9.0,9.0,13382.0,9.0
,Aman,56.0,39374.0,Pune,Sales,5.0,5.0,41115.0,6.0
,Aman,42.0,106314.0,Chennai,IT,24.0,6.0,19900.0,8.0
1198.0,Pooja,18.0,29209.0,Delhi,Marketing,16.0,3.0,31389.0,5.0
,Karan,46.0,50395.0,Mumbai,HR,,8.0,5185.0,6.0
2365.0,Priya,,39406.0,Delhi,Marketing,2.0,2.0,43368.0,7.0
8834.0,Sneha,46.0,54161.0,Bangalore,IT,10.0,3.0,14196.0,8.0
,Rohan,27.0,70849.0,Chennai,HR,6.0,9.0,19971.0,8.0
6350.0,Rahul,25.0,,Pune,IT,19.0,2.0,,11.0
7444.0,Aman,57.0,65470.0,Chennai,Sales,10.0,7.0,41183.0,11.0
2016.0,Aman,47.0,50178.0,Chennai,HR,14.0,,28653.0,4.0
4618.0,Akash,47.0,64438.0,Pune,Sales,2.0,,40219.0,4.0
,Rohan,,78099.0,Mumbai,Sales,13.0,,33001.0,
4724.0,Rohan,23.0,139323.0,Mumbai,Marketing,3.0,8.0,16342.0,4.0
4458.0,Pooja,32.0,53321.0,Delhi,Marketing,1.0,3.0,42919.0,10.0
7593.0,Pooja,41.0,99550.0,Chennai,Finance,11.0,,28354.0,5.0
9662.0,Sneha,30.0,70619.0,Mumbai,IT,2.0,5.0,39690.0,
8280.0,Rohan,26.0,67413.0,Kolkata,,14.0,9.0,39140.0,8.0
9069.0,Rohan,37.0,39610.0,Mumbai,Marketing,5.0,6.0,26655.0,7.0
,Priya,53.0,136339.0,Bangalore,Sales,10.0,4.0,,7.0
8589.0,Akash,30.0,137995.0,Kolkata,Finance,5.0,3.0,18052.0,5.0
,Pooja,44.0,104783.0,Delhi,Marketing,2.0,9.0,24889.0,8.0
4041.0,Karan,35.0,102115.0,Chennai,Finance,14.0,7.0,30963.0,11.0
8765.0,Pooja,25.0,38090.0,Chennai,Marketing,11.0,7.0,30145.0,
6404.0,Sneha,59.0,102561.0,Pune,HR,15.0,9.0,23214.0,10.0
,Karan,25.0,69613.0,Pune,,,4.0,10392.0,5.0
9796.0,Priya,41.0,,Delhi,IT,24.0,7.0,31793.0,6.0
5980.0,Pooja,57.0,,,,,8.0,47159.0,7.0
9573.0,Priya,44.0,45781.0,???,Unknown123,2.0,5.0,18925.0,
,Rahul,,114678.0,Mumbai,Finance,9.0,3.0,23345.0,9.0
3380.0,Akash,52.0,142754.0,,Marketing,16.0,,,6.0
8177.0,Rohan,25.0,130099.0,Chennai,Finance,13.0,8.0,44585.0,6.0
2517.0,Sneha,41.0,79751.0,Kolkata,Sales,12.0,5.0,40394.0,4.0
2533.0,,57.0,54710.0,Chennai,Finance,,3.0,32059.0,11.0
6887.0,Pooja,29.0,70362.0,Bangalore,Marketing,21.0,9.0,43837.0,8.0
8859.0,Rohan,50.0,49890.0,Kolkata,Marketing,3.0,3.0,10821.0,4.0
4489.0,Rahul,31.0,44193.0,Kolkata,Marketing,15.0,9.0,24438.0,8.0
,Aman,38.0,114701.0,Kolkata,Sales,9.0,8.0,12097.0,
3150.0,Priya,103.0,1036706.0,???,Unknown123,20.0,4.0,483757.0,
6319.0,Rahul,,110288.0,Bangalore,Sales,12.0,7.0,32902.0,6.0
4766.0,Priya,18.0,121740.0,Mumbai,Marketing,,9.0,20178.0,
5960.0,Pooja,23.0,75023.0,Kolkata,Sales,13.0,1.0,16000.0,4.0
7061.0,Sneha,31.0,24244.0,Chennai,Finance,0.0,5.0,43863.0,5.0
6857.0,Rohan,45.0,139613.0,Bangalore,Finance,18.0,9.0,33130.0,9.0
5487.0,Sneha,42.0,48645.0,Bangalore,Marketing,8.0,5.0,30499.0,5.0
8750.0,Rohan,56.0,49976.0,Kolkata,,24.0,2.0,30056.0,6.0
,Karan,40.0,36313.0,Delhi,Sales,20.0,4.0,31770.0,10.0
2300.0,Rahul,56.0,133807.0,Chennai,Marketing,,7.0,,5.0
7649.0,Aman,34.0,,Mumbai,Finance,12.0,4.0,,
8181.0,Pooja,48.0,57245.0,Delhi,Sales,10.0,6.0,,8.0
9138.0,Aman,45.0,108854.0,Bangalore,Sales,9.0,8.0,25712.0,
3529.0,Priya,24.0,25088.0,Pune,Finance,18.0,1.0,49586.0,9.0
4260.0,Rohan,35.0,52753.0,Bangalore,Marketing,8.0,3.0,30244.0,8.0
1363.0,Rohan,33.0,132470.0,Kolkata,Marketing,23.0,,15299.0,4.0
1845.0,Pooja,23.0,41628.0,Bangalore,Marketing,,5.0,21250.0,7.0
4032.0,Aman,19.0,50159.0,Kolkata,IT,10.0,2.0,22366.0,4.0
2327.0,Karan,37.0,122348.0,Kolkata,HR,10.0,1.0,42102.0,5.0
9583.0,Rohan,40.0,45920.0,Mumbai,Finance,11.0,5.0,42962.0,5.0
4255.0,Sneha,19.0,27182.0,Chennai,Sales,1.0,1.0,20886.0,5.0
6136.0,Rohan,42.0,53852.0,Chennai,HR,7.0,2.0,16343.0,8.0
8108.0,Rahul,23.0,84033.0,Kolkata,HR,23.0,9.0,36083.0,10.0
4237.0,Aman,57.0,133269.0,,Marketing,14.0,9.0,18136.0,
6668.0,Karan,46.0,116032.0,Pune,Marketing,1.0,4.0,26738.0,
7312.0,Aman,26.0,106745.0,Chennai,HR,20.0,2.0,46497.0,8.0
9956.0,Pooja,26.0,78388.0,Delhi,IT,0.0,7.0,27209.0,11.0
6465.0,Pooja,31.0,143023.0,Chennai,Sales,11.0,3.0,25533.0,9.0
1498.0,Pooja,,25265.0,Kolkata,IT,,4.0,6628.0,8.0
7062.0,Sneha,33.0,99859.0,Bangalore,Marketing,15.0,6.0,9640.0,10.0
3944.0,Karan,26.0,31786.0,Bangalore,Marketing,5.0,7.0,26057.0,11.0
,Sneha,45.0,86828.0,,Finance,10.0,4.0,,10.0
6856.0,Akash,21.0,55083.0,Pune,HR,5.0,9.0,27729.0,6.0
8838.0,Sneha,57.0,43775.0,,Marketing,19.0,5.0,,8.0
7077.0,Aman,29.0,25662.0,,Finance,12.0,,19869.0,11.0
1135.0,Aman,39.0,79406.0,,IT,12.0,8.0,27382.0,11.0
5033.0,Pooja,18.0,139983.0,,Sales,4.0,6.0,21726.0,9.0
7700.0,Sneha,57.0,102298.0,Mumbai,Sales,7.0,7.0,,10.0
5113.0,Pooja,21.0,64000.0,,HR,24.0,5.0,10587.0,11.0
7546.0,Akash,59.0,54098.0,Pune,Marketing,9.0,6.0,11144.0,
9396.0,Rohan,,42158.0,Delhi,Sales,12.0,4.0,24003.0,8.0
5594.0,Rohan,37.0,22919.0,Chennai,Finance,10.0,1.0,20670.0,6.0
1561.0,Priya,52.0,53285.0,Mumbai,IT,0.0,2.0,35831.0,7.0
6400.0,Rohan,19.0,,Kolkata,Finance,16.0,4.0,9569.0,4.0
8333.0,Aman,27.0,120635.0,Pune,Marketing,15.0,8.0,30154.0,7.0
4314.0,Pooja,25.0,146546.0,Pune,Marketing,1.0,8.0,43747.0,10.0
4960.0,Priya,31.0,43268.0,???,Unknown123,18.0,1.0,6503.0,
3211.0,Priya,44.0,70107.0,Bangalore,HR,15.0,4.0,32630.0,9.0
3371.0,Sneha,30.0,125175.0,Kolkata,Marketing,18.0,9.0,34757.0,5.0
7974.0,Sneha,30.0,96746.0,,HR,18.0,,47281.0,11.0
3681.0,Rohan,46.0,33521.0,Chennai,Marketing,17.0,,18751.0,6.0
3806.0,Pooja,25.0,127741.0,Chennai,Marketing,2.0,5.0,24064.0,7.0
3255.0,Priya,41.0,131086.0,Mumbai,Marketing,12.0,8.0,,11.0
7382.0,Pooja,22.0,,Mumbai,HR,21.0,,,10.0
5899.0,Akash,45.0,58543.0,Mumbai,Marketing,24.0,5.0,25634.0,5.0
4159.0,Karan,19.0,36839.0,Kolkata,Sales,8.0,9.0,5174.0,6.0
6656.0,,38.0,,Bangalore,IT,,1.0,,
2452.0,Rahul,55.0,113643.0,Kolkata,,12.0,7.0,43013.0,7.0
3322.0,Akash,44.0,141855.0,Mumbai,IT,12.0,6.0,37348.0,6.0
,Aman,25.0,77585.0,Pune,HR,19.0,2.0,,10.0
,Rohan,29.0,60398.0,Bangalore,Sales,3.0,,15215.0,11.0
7096.0,Rohan,27.0,99226.0,Kolkata,Marketing,6.0,9.0,32144.0,
6185.0,Sneha,24.0,110860.0,Pune,Sales,19.0,9.0,6684.0,9.0
2169.0,Rahul,58.0,56344.0,Pune,Finance,20.0,3.0,38140.0,9.0
5710.0,Rohan,27.0,146589.0,Kolkata,IT,5.0,9.0,22442.0,4.0
7590.0,Pooja,46.0,81690.0,,,,5.0,5653.0,5.0
1386.0,Aman,42.0,42407.0,Delhi,HR,5.0,4.0,22401.0,8.0
3430.0,Priya,43.0,29872.0,Bangalore,Marketing,0.0,5.0,28455.0,10.0
2405.0,Rohan,43.0,146806.0,Kolkata,Marketing,1.0,1.0,,7.0
1123.0,Aman,23.0,146798.0,Mumbai,IT,11.0,5.0,33348.0,8.0
